timestamp,page_path,interaction_type,scroll_depth_category,request_interval_seconds,user_agent_category,has_favicon_request,requested_robots_txt,pages_per_session,error_rate,tls_version,cipher_suite_count,extension_count,alpn,sni_present,label
2026-06-27T01:06:11.216651,/.env,scanner_request,none,0.26,python,0,0,127,0.6,TLS1.2,6,5,http/1.1,0,scanner
2026-06-27T00:15:59.216651,/checkout.html,rapid_request,none,0.24,python,0,0,74,0.34,TLS1.2,9,3,http/1.1,1,bad_bot
2026-06-26T23:46:38.216651,/products.html,crawler_request,none,4.39,good_bot,1,1,14,0.01,TLS1.3,12,8,h2,1,good_bot
2026-06-26T23:55:14.216651,/admin,scanner_request,none,0.11,script,0,0,243,0.34,TLS1.2,6,5,http/1.1,0,scanner
2026-06-27T00:56:11.216651,/config,scanner_request,none,0.74,curl,0,0,160,0.64,TLS1.3,8,7,http/1.1,1,scanner
2026-06-27T01:27:38.216651,/wp-login.php,scanner_request,none,0.47,python,0,0,205,0.39,TLS1.2,8,3,http/1.1,0,scanner
2026-06-26T23:51:57.216651,/robots.txt,crawler_request,none,4.06,good_bot,1,1,25,0.05,TLS1.3,13,11,http/1.1,1,good_bot
2026-06-26T23:47:57.216651,/config,scanner_request,none,0.31,script,0,0,228,0.73,TLS1.2,5,2,http/1.1,0,scanner
2026-06-26T23:36:23.216651,/checkout.html,rapid_request,none,0.28,script,0,0,165,0.29,TLS1.3,8,8,http/1.1,1,bad_bot
2026-06-27T00:15:53.216651,/robots.txt,crawler_request,none,3.35,good_bot,1,1,35,0.05,TLS1.3,10,8,http/1.1,1,good_bot
2026-06-27T01:12:13.216651,/checkout.html,rapid_request,none,0.89,python,0,0,170,0.34,TLS1.2,7,3,http/1.1,0,bad_bot
2026-06-26T23:18:11.216651,/products.html,page_view,high,3.33,normal_browser,1,0,10,0.0,TLS1.3,14,16,h2,1,human
2026-06-26T23:24:14.216651,/,button_click,medium,13.65,normal_browser,1,0,5,0.03,TLS1.3,15,14,http/1.1,1,human
2026-06-27T00:13:53.216651,/login.html,rapid_request,none,0.87,python,0,0,85,0.23,TLS1.3,9,6,http/1.1,0,bad_bot
2026-06-26T23:33:20.216651,/phpmyadmin,scanner_request,none,0.42,script,0,0,185,0.36,TLS1.2,3,3,http/1.1,1,scanner
2026-06-26T23:29:56.216651,/wp-login.php,scanner_request,none,0.42,curl,0,0,140,0.43,TLS1.2,6,5,http/1.1,1,scanner
2026-06-27T01:05:13.216651,/phpmyadmin,scanner_request,none,0.05,curl,0,0,185,0.59,TLS1.2,7,7,http/1.1,1,scanner
2026-06-26T23:25:30.216651,/checkout.html,rapid_request,none,0.38,script,0,0,179,0.14,TLS1.2,6,3,http/1.1,1,bad_bot
2026-06-27T00:41:45.216651,/login.html,rapid_request,none,0.17,bot,0,0,102,0.19,TLS1.3,8,3,http/1.1,0,bad_bot
2026-06-26T23:25:35.216651,/contact.html,page_view,low,18.88,normal_browser,1,0,8,0.05,TLS1.3,13,10,h2,1,human
2026-06-26T23:56:49.216651,/products.html,rapid_request,none,0.93,bot,0,0,172,0.16,TLS1.3,6,3,http/1.1,1,bad_bot
2026-06-27T00:40:17.216651,/config,scanner_request,none,0.13,python,0,0,233,0.51,TLS1.2,7,2,http/1.1,0,scanner
2026-06-26T23:42:02.216651,/checkout.html,rapid_request,none,0.61,python,0,0,84,0.1,TLS1.3,7,4,http/1.1,1,bad_bot
2026-06-26T23:46:26.216651,/login.html,rapid_request,none,0.77,python,0,0,141,0.26,TLS1.2,4,3,http/1.1,0,bad_bot
2026-06-26T23:31:47.216651,/contact.html,page_view,high,19.92,normal_browser,1,0,4,0.04,TLS1.3,17,12,http/1.1,1,human
2026-06-27T00:33:11.216651,/config,scanner_request,none,0.75,script,0,0,124,0.57,TLS1.2,5,6,http/1.1,1,scanner
2026-06-27T00:59:21.216651,/phpmyadmin,scanner_request,none,0.51,curl,0,0,219,0.67,TLS1.2,8,3,http/1.1,1,scanner
2026-06-26T23:27:27.216651,/robots.txt,crawler_request,none,5.74,good_bot,1,1,25,0.07,TLS1.3,10,11,h2,1,good_bot
2026-06-26T23:21:51.216651,/contact.html,page_view,low,3.09,normal_browser,1,0,7,0.03,TLS1.3,17,16,http/1.1,1,human
2026-06-26T23:33:03.216651,/checkout.html,rapid_request,none,0.23,python,0,0,146,0.21,TLS1.3,7,3,http/1.1,1,bad_bot
2026-06-27T00:33:08.216651,/phpmyadmin,scanner_request,none,0.39,script,0,0,177,0.63,TLS1.2,7,7,http/1.1,1,scanner
2026-06-27T00:22:38.216651,/phpmyadmin,scanner_request,none,0.39,curl,0,0,88,0.32,TLS1.3,8,6,http/1.1,0,scanner
2026-06-27T00:38:51.216651,/products.html,rapid_request,none,0.89,python,0,0,143,0.27,TLS1.2,6,3,http/1.1,0,bad_bot
2026-06-26T23:22:53.216651,/products.html,crawler_request,none,1.78,good_bot,0,1,33,0.02,TLS1.3,16,9,http/1.1,1,good_bot
2026-06-26T23:58:13.216651,/,page_view,low,8.4,normal_browser,1,0,9,0.03,TLS1.3,12,10,http/1.1,1,human
2026-06-27T00:04:23.216651,/checkout.html,rapid_request,none,0.48,bot,0,0,86,0.32,TLS1.2,5,4,http/1.1,0,bad_bot
2026-06-26T23:22:11.216651,/about.html,page_view,medium,4.79,normal_browser,1,0,6,0.01,TLS1.3,12,14,h2,1,human
2026-06-27T00:40:03.216651,/login.html,rapid_request,none,0.43,bot,0,0,104,0.32,TLS1.2,7,4,http/1.1,0,bad_bot
2026-06-26T23:39:41.216651,/checkout.html,rapid_request,none,0.57,script,0,0,87,0.21,TLS1.3,6,4,http/1.1,1,bad_bot
2026-06-26T23:44:11.216651,/phpmyadmin,scanner_request,none,0.67,curl,0,0,227,0.75,TLS1.3,3,5,http/1.1,1,scanner
2026-06-26T23:53:59.216651,/products.html,crawler_request,none,2.57,good_bot,1,1,15,0.02,TLS1.3,13,9,h2,1,good_bot
2026-06-26T23:57:41.216651,/sitemap.xml,crawler_request,none,3.71,good_bot,0,1,23,0.07,TLS1.3,12,12,http/1.1,1,good_bot
2026-06-27T00:16:48.216651,/login.html,rapid_request,none,0.12,bot,0,0,179,0.26,TLS1.2,9,4,http/1.1,0,bad_bot
2026-06-26T23:58:59.216651,/admin,scanner_request,none,0.77,curl,0,0,118,0.39,TLS1.3,3,7,http/1.1,0,scanner
2026-06-26T23:57:53.216651,/login.html,rapid_request,none,0.74,script,0,0,64,0.16,TLS1.3,6,4,http/1.1,0,bad_bot
2026-06-27T00:48:29.216651,/checkout.html,rapid_request,none,0.57,script,0,0,149,0.12,TLS1.3,7,4,http/1.1,1,bad_bot
2026-06-26T23:51:23.216651,/robots.txt,crawler_request,none,1.81,good_bot,0,1,26,0.07,TLS1.3,13,12,h2,1,good_bot
2026-06-27T00:27:11.216651,/login.html,rapid_request,none,0.81,python,0,0,60,0.3,TLS1.3,8,7,http/1.1,1,bad_bot
2026-06-27T00:38:41.216651,/.env,scanner_request,none,0.55,python,0,0,231,0.74,TLS1.3,3,4,http/1.1,0,scanner
2026-06-26T23:42:43.216651,/about.html,page_view,low,12.12,normal_browser,1,0,7,0.03,TLS1.3,16,11,http/1.1,1,human
2026-06-26T23:24:20.216651,/robots.txt,crawler_request,none,1.97,good_bot,1,1,28,0.03,TLS1.3,10,12,http/1.1,1,good_bot
2026-06-26T23:27:13.216651,/products.html,button_click,medium,12.6,normal_browser,1,0,4,0.02,TLS1.3,17,13,http/1.1,1,human
2026-06-26T23:41:35.216651,/products.html,rapid_request,none,0.82,bot,0,0,94,0.29,TLS1.3,8,8,http/1.1,1,bad_bot
2026-06-26T23:25:14.216651,/products.html,rapid_request,none,0.94,python,0,0,85,0.29,TLS1.3,5,7,http/1.1,1,bad_bot
2026-06-26T23:39:03.216651,/products.html,crawler_request,none,2.6,good_bot,1,1,39,0.0,TLS1.3,10,9,http/1.1,1,good_bot
2026-06-26T23:40:03.216651,/contact.html,page_view,medium,3.8,normal_browser,1,0,6,0.03,TLS1.3,14,13,http/1.1,1,human
2026-06-27T00:12:45.216651,/phpmyadmin,scanner_request,none,0.3,script,0,0,146,0.41,TLS1.3,6,3,http/1.1,1,scanner
2026-06-26T23:18:28.216651,/products.html,normal_browsing,low,18.11,normal_browser,1,0,6,0.04,TLS1.3,15,11,http/1.1,1,human
2026-06-27T01:00:54.216651,/config,scanner_request,none,0.69,python,0,0,228,0.84,TLS1.2,7,2,http/1.1,1,scanner
2026-06-27T01:17:45.216651,/phpmyadmin,scanner_request,none,0.57,script,0,0,232,0.51,TLS1.2,4,7,http/1.1,0,scanner
2026-06-26T23:36:53.216651,/robots.txt,crawler_request,none,5.57,good_bot,0,1,16,0.07,TLS1.3,16,8,h2,1,good_bot
2026-06-26T23:40:11.216651,/,page_view,low,15.62,normal_browser,1,0,4,0.03,TLS1.3,18,16,h2,1,human
2026-06-26T23:24:23.216651,/about.html,page_view,high,17.35,normal_browser,1,0,2,0.03,TLS1.3,17,16,h2,1,human
2026-06-26T23:56:08.216651,/phpmyadmin,scanner_request,none,0.6,curl,0,0,181,0.56,TLS1.2,5,5,http/1.1,0,scanner
2026-06-26T23:40:18.216651,/sitemap.xml,crawler_request,none,2.33,good_bot,1,1,34,0.03,TLS1.3,11,10,http/1.1,1,good_bot
2026-06-27T00:09:43.216651,/checkout.html,rapid_request,none,0.17,bot,0,0,140,0.31,TLS1.3,9,5,http/1.1,1,bad_bot
2026-06-26T23:19:59.216651,/contact.html,button_click,low,10.62,normal_browser,1,0,3,0.04,TLS1.3,12,16,h2,1,human
2026-06-26T23:48:25.216651,/config,scanner_request,none,0.17,script,0,0,102,0.34,TLS1.3,7,6,http/1.1,1,scanner
2026-06-26T23:26:05.216651,/contact.html,page_view,medium,7.62,normal_browser,1,0,2,0.03,TLS1.3,16,11,h2,1,human
2026-06-26T23:20:59.216651,/about.html,page_view,medium,15.18,normal_browser,1,0,5,0.02,TLS1.3,17,13,h2,1,human
2026-06-27T00:25:33.216651,/login.html,rapid_request,none,0.67,python,0,0,74,0.2,TLS1.2,8,7,http/1.1,0,bad_bot
2026-06-27T00:24:57.216651,/login.html,rapid_request,none,0.63,script,0,0,90,0.1,TLS1.3,6,8,http/1.1,0,bad_bot
2026-06-26T23:39:31.216651,/checkout.html,rapid_request,none,0.56,python,0,0,84,0.32,TLS1.2,9,8,http/1.1,0,bad_bot
2026-06-26T23:18:45.216651,/contact.html,page_view,low,9.06,normal_browser,1,0,9,0.03,TLS1.3,15,14,http/1.1,1,human
2026-06-26T23:41:13.216651,/,page_view,high,4.12,normal_browser,1,0,3,0.01,TLS1.3,13,13,h2,1,human
2026-06-26T23:52:23.216651,/login.html,rapid_request,none,0.87,script,0,0,103,0.34,TLS1.3,9,4,http/1.1,1,bad_bot
2026-06-26T23:31:23.216651,/,page_view,high,16.86,normal_browser,1,0,2,0.02,TLS1.3,12,10,http/1.1,1,human
2026-06-27T01:30:38.216651,/config,scanner_request,none,0.32,python,0,0,206,0.82,TLS1.3,7,2,http/1.1,0,scanner
2026-06-27T00:31:17.216651,/config,scanner_request,none,0.42,script,0,0,189,0.66,TLS1.3,8,2,http/1.1,1,scanner
2026-06-26T23:21:02.216651,/products.html,normal_browsing,low,12.28,normal_browser,1,0,4,0.04,TLS1.3,12,13,h2,1,human
2026-06-26T23:39:14.216651,/checkout.html,rapid_request,none,0.72,script,0,0,114,0.35,TLS1.2,8,6,http/1.1,0,bad_bot
2026-06-27T00:09:34.216651,/checkout.html,rapid_request,none,0.92,bot,0,0,153,0.13,TLS1.3,6,7,http/1.1,1,bad_bot
2026-06-26T23:33:46.216651,/.env,scanner_request,none,0.38,script,0,0,106,0.62,TLS1.2,6,5,http/1.1,1,scanner
2026-06-27T00:05:33.216651,/admin,scanner_request,none,0.54,script,0,0,151,0.86,TLS1.3,4,2,http/1.1,0,scanner
2026-06-26T23:42:09.216651,/config,scanner_request,none,0.46,script,0,0,91,0.31,TLS1.2,8,2,http/1.1,1,scanner
2026-06-26T23:39:23.216651,/about.html,button_click,medium,3.67,normal_browser,1,0,2,0.02,TLS1.3,17,10,http/1.1,1,human
2026-06-26T23:30:47.216651,/contact.html,page_view,high,13.05,normal_browser,1,0,4,0.0,TLS1.3,17,10,http/1.1,1,human
2026-06-26T23:28:51.216651,/contact.html,button_click,high,12.75,normal_browser,1,0,9,0.04,TLS1.3,15,14,h2,1,human
2026-06-26T23:32:23.216651,/.env,scanner_request,none,0.32,curl,0,0,93,0.51,TLS1.2,4,2,http/1.1,1,scanner
2026-06-27T00:38:57.216651,/login.html,rapid_request,none,0.1,script,0,0,120,0.29,TLS1.2,5,7,http/1.1,1,bad_bot
2026-06-26T23:20:17.216651,/,page_view,medium,13.67,normal_browser,1,0,4,0.05,TLS1.3,17,11,h2,1,human
2026-06-27T00:00:14.216651,/products.html,crawler_request,none,4.5,good_bot,1,1,15,0.04,TLS1.3,13,9,h2,1,good_bot
2026-06-27T00:50:26.216651,/login.html,rapid_request,none,0.7,script,0,0,140,0.14,TLS1.2,8,7,http/1.1,0,bad_bot
2026-06-26T23:36:43.216651,/,page_view,high,5.61,normal_browser,1,0,2,0.01,TLS1.3,14,14,http/1.1,1,human
2026-06-26T23:48:35.216651,/products.html,crawler_request,none,3.25,good_bot,0,1,32,0.01,TLS1.3,12,12,h2,1,good_bot
2026-06-27T00:06:13.216651,/login.html,rapid_request,none,0.42,bot,0,0,141,0.28,TLS1.2,7,4,http/1.1,1,bad_bot
2026-06-27T00:26:13.216651,/products.html,rapid_request,none,0.16,python,0,0,156,0.18,TLS1.2,8,3,http/1.1,1,bad_bot
2026-06-26T23:25:01.216651,/about.html,button_click,medium,11.54,normal_browser,1,0,2,0.02,TLS1.3,13,10,h2,1,human
2026-06-26T23:51:56.216651,/,normal_browsing,high,19.06,normal_browser,1,0,10,0.02,TLS1.3,14,10,h2,1,human
2026-06-27T00:22:49.216651,/products.html,rapid_request,none,0.6,python,0,0,68,0.13,TLS1.2,7,4,http/1.1,0,bad_bot
2026-06-26T23:42:47.216651,/products.html,rapid_request,none,0.7,script,0,0,106,0.32,TLS1.3,7,3,http/1.1,1,bad_bot
2026-06-26T23:34:33.216651,/,page_view,medium,15.1,normal_browser,1,0,3,0.0,TLS1.3,14,15,h2,1,human
2026-06-26T23:56:16.216651,/sitemap.xml,crawler_request,none,3.15,good_bot,1,1,39,0.06,TLS1.3,10,12,h2,1,good_bot
2026-06-27T01:05:48.216651,/wp-login.php,scanner_request,none,0.75,curl,0,0,90,0.72,TLS1.2,6,3,http/1.1,1,scanner
2026-06-27T00:32:03.216651,/products.html,rapid_request,none,0.53,script,0,0,148,0.34,TLS1.3,5,4,http/1.1,1,bad_bot
2026-06-26T23:32:23.216651,/products.html,crawler_request,none,4.56,good_bot,0,1,11,0.03,TLS1.3,13,14,http/1.1,1,good_bot
2026-06-26T23:36:49.216651,/,page_view,low,4.68,normal_browser,1,0,4,0.0,TLS1.3,17,10,http/1.1,1,human
2026-06-26T23:27:13.216651,/contact.html,page_view,high,12.93,normal_browser,1,0,9,0.03,TLS1.3,15,16,h2,1,human
2026-06-27T00:56:13.216651,/checkout.html,rapid_request,none,0.47,script,0,0,174,0.24,TLS1.2,6,5,http/1.1,0,bad_bot
2026-06-27T01:09:39.216651,/phpmyadmin,scanner_request,none,0.5,curl,0,0,132,0.35,TLS1.3,8,7,http/1.1,1,scanner
2026-06-26T23:24:19.216651,/products.html,crawler_request,none,2.2,good_bot,0,1,40,0.01,TLS1.3,10,12,http/1.1,1,good_bot
2026-06-26T23:58:36.216651,/robots.txt,crawler_request,none,2.78,good_bot,1,1,35,0.08,TLS1.3,15,8,http/1.1,1,good_bot
2026-06-26T23:28:23.216651,/sitemap.xml,crawler_request,none,3.81,good_bot,0,1,21,0.06,TLS1.3,15,8,http/1.1,1,good_bot
2026-06-26T23:57:59.216651,/login.html,rapid_request,none,0.61,script,0,0,154,0.25,TLS1.3,6,7,http/1.1,0,bad_bot
2026-06-26T23:56:01.216651,/products.html,crawler_request,none,3.1,good_bot,0,1,40,0.07,TLS1.3,15,14,http/1.1,1,good_bot
2026-06-26T23:37:26.216651,/sitemap.xml,crawler_request,none,3.44,good_bot,1,1,15,0.07,TLS1.3,11,14,http/1.1,1,good_bot
2026-06-26T23:21:33.216651,/contact.html,normal_browsing,medium,8.63,normal_browser,1,0,5,0.02,TLS1.3,17,10,h2,1,human
2026-06-27T00:49:35.216651,/wp-login.php,scanner_request,none,0.5,script,0,0,171,0.59,TLS1.2,4,5,http/1.1,0,scanner
2026-06-26T23:39:14.216651,/,normal_browsing,medium,4.79,normal_browser,1,0,4,0.02,TLS1.3,14,11,http/1.1,1,human
2026-06-27T01:04:32.216651,/wp-login.php,scanner_request,none,0.21,python,0,0,82,0.53,TLS1.2,7,3,http/1.1,0,scanner
2026-06-27T01:40:14.216651,/admin,scanner_request,none,0.62,python,0,0,209,0.69,TLS1.3,6,7,http/1.1,0,scanner
2026-06-26T23:34:02.216651,/wp-login.php,scanner_request,none,0.66,script,0,0,156,0.69,TLS1.3,3,2,http/1.1,0,scanner
2026-06-27T00:25:03.216651,/.env,scanner_request,none,0.1,script,0,0,207,0.73,TLS1.2,7,7,http/1.1,1,scanner
2026-06-27T00:08:17.216651,/login.html,rapid_request,none,0.3,bot,0,0,137,0.18,TLS1.3,5,7,http/1.1,1,bad_bot
2026-06-27T00:18:53.216651,/config,scanner_request,none,0.58,script,0,0,177,0.32,TLS1.3,8,4,http/1.1,0,scanner
2026-06-26T23:45:23.216651,/robots.txt,crawler_request,none,5.33,good_bot,0,1,40,0.08,TLS1.3,10,13,h2,1,good_bot
2026-06-27T00:14:38.216651,/login.html,rapid_request,none,0.35,bot,0,0,108,0.18,TLS1.3,4,5,http/1.1,0,bad_bot
2026-06-27T00:57:53.216651,/config,scanner_request,none,0.73,curl,0,0,219,0.53,TLS1.2,5,3,http/1.1,0,scanner
2026-06-27T00:07:13.216651,/wp-login.php,scanner_request,none,0.67,python,0,0,181,0.35,TLS1.3,4,2,http/1.1,1,scanner
2026-06-26T23:45:05.216651,/login.html,rapid_request,none,0.78,bot,0,0,141,0.11,TLS1.3,5,3,http/1.1,1,bad_bot
2026-06-26T23:57:28.216651,/login.html,rapid_request,none,0.14,python,0,0,154,0.11,TLS1.2,5,7,http/1.1,1,bad_bot
2026-06-26T23:51:53.216651,/products.html,button_click,high,16.43,normal_browser,1,0,2,0.05,TLS1.3,18,10,http/1.1,1,human
2026-06-27T00:17:13.216651,/.env,scanner_request,none,0.28,python,0,0,93,0.53,TLS1.3,7,2,http/1.1,1,scanner
2026-06-26T23:19:24.216651,/products.html,normal_browsing,high,5.88,normal_browser,1,0,7,0.01,TLS1.3,12,13,http/1.1,1,human
2026-06-26T23:38:26.216651,/contact.html,page_view,low,15.86,normal_browser,1,0,3,0.04,TLS1.3,17,10,http/1.1,1,human
2026-06-26T23:36:23.216651,/contact.html,normal_browsing,medium,6.68,normal_browser,1,0,7,0.02,TLS1.3,13,16,h2,1,human
2026-06-26T23:20:49.216651,/,normal_browsing,low,15.72,normal_browser,1,0,3,0.01,TLS1.3,15,10,h2,1,human
2026-06-26T23:50:43.216651,/,page_view,medium,8.2,normal_browser,1,0,7,0.0,TLS1.3,15,16,http/1.1,1,human
2026-06-26T23:49:17.216651,/checkout.html,rapid_request,none,0.84,python,0,0,82,0.27,TLS1.2,6,5,http/1.1,0,bad_bot
2026-06-26T23:56:29.216651,/login.html,rapid_request,none,0.68,bot,0,0,158,0.19,TLS1.2,9,4,http/1.1,1,bad_bot
2026-06-26T23:40:41.216651,/products.html,page_view,low,9.97,normal_browser,1,0,9,0.05,TLS1.3,18,11,http/1.1,1,human
2026-06-26T23:40:03.216651,/checkout.html,rapid_request,none,0.93,python,0,0,165,0.3,TLS1.3,8,8,http/1.1,0,bad_bot
2026-06-27T00:04:17.216651,/products.html,rapid_request,none,0.88,python,0,0,129,0.16,TLS1.2,7,8,http/1.1,1,bad_bot
2026-06-26T23:37:08.216651,/robots.txt,crawler_request,none,4.29,good_bot,0,1,11,0.07,TLS1.3,12,9,http/1.1,1,good_bot
2026-06-26T23:44:50.216651,/checkout.html,rapid_request,none,0.95,bot,0,0,111,0.34,TLS1.2,7,4,http/1.1,1,bad_bot
2026-06-26T23:57:44.216651,/phpmyadmin,scanner_request,none,0.32,python,0,0,178,0.76,TLS1.3,8,6,http/1.1,1,scanner
2026-06-26T23:45:02.216651,/checkout.html,rapid_request,none,0.84,script,0,0,127,0.11,TLS1.2,5,4,http/1.1,0,bad_bot
2026-06-26T23:57:48.216651,/products.html,rapid_request,none,0.55,script,0,0,152,0.21,TLS1.2,9,7,http/1.1,1,bad_bot
2026-06-26T23:21:24.216651,/products.html,normal_browsing,medium,13.63,normal_browser,1,0,9,0.03,TLS1.3,14,16,http/1.1,1,human
2026-06-27T00:41:35.216651,/.env,scanner_request,none,0.76,curl,0,0,128,0.45,TLS1.3,7,6,http/1.1,1,scanner
2026-06-27T00:59:17.216651,/checkout.html,rapid_request,none,0.95,script,0,0,120,0.26,TLS1.2,4,8,http/1.1,0,bad_bot
2026-06-26T23:30:57.216651,/,normal_browsing,high,9.76,normal_browser,1,0,7,0.02,TLS1.3,15,16,h2,1,human
2026-06-27T00:43:29.216651,/login.html,rapid_request,none,0.35,bot,0,0,140,0.28,TLS1.3,7,7,http/1.1,1,bad_bot
2026-06-27T01:40:41.216651,/phpmyadmin,scanner_request,none,0.64,script,0,0,132,0.47,TLS1.2,5,6,http/1.1,1,scanner
2026-06-26T23:26:32.216651,/about.html,page_view,medium,9.05,normal_browser,1,0,5,0.03,TLS1.3,13,15,http/1.1,1,human
2026-06-27T00:02:05.216651,/products.html,rapid_request,none,0.1,bot,0,0,77,0.18,TLS1.2,9,6,http/1.1,1,bad_bot
2026-06-27T00:09:53.216651,/wp-login.php,scanner_request,none,0.74,curl,0,0,102,0.43,TLS1.3,7,4,http/1.1,0,scanner
2026-06-26T23:30:26.216651,/sitemap.xml,crawler_request,none,4.33,good_bot,1,1,24,0.03,TLS1.3,13,8,http/1.1,1,good_bot
2026-06-26T23:29:05.216651,/checkout.html,rapid_request,none,0.81,script,0,0,102,0.32,TLS1.2,6,8,http/1.1,0,bad_bot
2026-06-26T23:23:29.216651,/,page_view,high,13.64,normal_browser,1,0,9,0.01,TLS1.3,15,14,http/1.1,1,human
2026-06-27T00:31:48.216651,/config,scanner_request,none,0.55,python,0,0,223,0.42,TLS1.3,5,3,http/1.1,1,scanner
2026-06-27T01:16:25.216651,/admin,scanner_request,none,0.38,script,0,0,120,0.54,TLS1.2,3,2,http/1.1,0,scanner
2026-06-26T23:49:53.216651,/about.html,page_view,medium,18.86,normal_browser,1,0,10,0.05,TLS1.3,17,10,http/1.1,1,human
2026-06-26T23:41:06.216651,/products.html,normal_browsing,low,16.21,normal_browser,1,0,4,0.01,TLS1.3,16,12,http/1.1,1,human
2026-06-27T00:28:49.216651,/products.html,rapid_request,none,0.28,script,0,0,121,0.11,TLS1.3,9,3,http/1.1,0,bad_bot
2026-06-27T00:18:12.216651,/products.html,rapid_request,none,0.31,script,0,0,153,0.32,TLS1.3,4,7,http/1.1,0,bad_bot
2026-06-26T23:39:41.216651,/contact.html,page_view,medium,19.82,normal_browser,1,0,4,0.03,TLS1.3,17,14,h2,1,human
2026-06-26T23:47:23.216651,/robots.txt,crawler_request,none,3.69,good_bot,0,1,17,0.03,TLS1.3,13,11,http/1.1,1,good_bot
2026-06-26T23:39:13.216651,/sitemap.xml,crawler_request,none,3.14,good_bot,0,1,30,0.04,TLS1.3,16,10,h2,1,good_bot
2026-06-27T00:05:26.216651,/products.html,crawler_request,none,3.61,good_bot,1,1,26,0.04,TLS1.3,16,9,h2,1,good_bot
2026-06-27T00:45:17.216651,/phpmyadmin,scanner_request,none,0.68,curl,0,0,217,0.77,TLS1.3,6,3,http/1.1,0,scanner
2026-06-26T23:40:17.216651,/login.html,rapid_request,none,0.13,bot,0,0,161,0.34,TLS1.2,7,3,http/1.1,1,bad_bot
2026-06-27T01:02:35.216651,/checkout.html,rapid_request,none,0.73,python,0,0,102,0.19,TLS1.3,9,6,http/1.1,0,bad_bot
2026-06-27T00:36:56.216651,/products.html,rapid_request,none,0.79,bot,0,0,70,0.12,TLS1.3,5,4,http/1.1,0,bad_bot
2026-06-26T23:58:43.216651,/products.html,normal_browsing,medium,14.42,normal_browser,1,0,5,0.04,TLS1.3,18,10,h2,1,human
2026-06-26T23:48:33.216651,/robots.txt,crawler_request,none,1.74,good_bot,1,1,15,0.04,TLS1.3,16,8,http/1.1,1,good_bot
2026-06-26T23:22:12.216651,/contact.html,normal_browsing,high,13.15,normal_browser,1,0,8,0.04,TLS1.3,17,14,h2,1,human
2026-06-27T00:29:08.216651,/config,scanner_request,none,0.5,python,0,0,128,0.55,TLS1.2,4,2,http/1.1,0,scanner
2026-06-26T23:58:49.216651,/products.html,rapid_request,none,0.93,python,0,0,105,0.27,TLS1.3,6,4,http/1.1,0,bad_bot
2026-06-26T23:45:31.216651,/phpmyadmin,scanner_request,none,0.21,script,0,0,249,0.49,TLS1.2,3,7,http/1.1,0,scanner
2026-06-27T00:21:49.216651,/admin,scanner_request,none,0.79,script,0,0,200,0.61,TLS1.2,7,5,http/1.1,1,scanner
2026-06-27T00:50:41.216651,/products.html,rapid_request,none,0.7,python,0,0,177,0.25,TLS1.2,8,5,http/1.1,0,bad_bot
2026-06-27T00:15:13.216651,/products.html,rapid_request,none,0.16,python,0,0,143,0.17,TLS1.3,8,5,http/1.1,0,bad_bot
2026-06-26T23:26:17.216651,/about.html,button_click,medium,3.92,normal_browser,1,0,2,0.03,TLS1.3,17,12,http/1.1,1,human
2026-06-27T01:22:17.216651,/wp-login.php,scanner_request,none,0.66,script,0,0,115,0.33,TLS1.2,4,6,http/1.1,0,scanner
2026-06-26T23:42:43.216651,/phpmyadmin,scanner_request,none,0.79,curl,0,0,229,0.85,TLS1.3,5,7,http/1.1,0,scanner
2026-06-26T23:31:18.216651,/products.html,page_view,medium,19.48,normal_browser,1,0,3,0.01,TLS1.3,14,13,http/1.1,1,human
2026-06-26T23:57:38.216651,/checkout.html,rapid_request,none,0.56,python,0,0,68,0.2,TLS1.2,6,6,http/1.1,1,bad_bot
2026-06-27T00:13:03.216651,/login.html,rapid_request,none,0.93,python,0,0,83,0.2,TLS1.3,6,4,http/1.1,0,bad_bot
2026-06-27T01:09:37.216651,/.env,scanner_request,none,0.72,script,0,0,147,0.73,TLS1.2,4,2,http/1.1,0,scanner
2026-06-27T00:30:13.216651,/checkout.html,rapid_request,none,0.45,python,0,0,173,0.24,TLS1.3,8,3,http/1.1,0,bad_bot
2026-06-27T01:44:13.216651,/admin,scanner_request,none,0.44,curl,0,0,139,0.49,TLS1.3,5,4,http/1.1,0,scanner
2026-06-27T01:16:17.216651,/config,scanner_request,none,0.49,script,0,0,179,0.42,TLS1.2,6,6,http/1.1,1,scanner
2026-06-27T00:01:17.216651,/wp-login.php,scanner_request,none,0.26,script,0,0,84,0.52,TLS1.2,7,6,http/1.1,0,scanner
2026-06-27T00:51:56.216651,/login.html,rapid_request,none,0.73,bot,0,0,83,0.14,TLS1.3,5,4,http/1.1,1,bad_bot
2026-06-27T00:19:05.216651,/checkout.html,rapid_request,none,0.85,bot,0,0,163,0.27,TLS1.3,6,8,http/1.1,0,bad_bot
2026-06-26T23:36:05.216651,/,normal_browsing,medium,11.48,normal_browser,1,0,3,0.0,TLS1.3,18,14,http/1.1,1,human
2026-06-26T23:37:59.216651,/checkout.html,rapid_request,none,0.7,python,0,0,92,0.17,TLS1.3,4,7,http/1.1,1,bad_bot
2026-06-26T23:59:11.216651,/wp-login.php,scanner_request,none,0.39,curl,0,0,140,0.58,TLS1.3,4,4,http/1.1,1,scanner
